subject_name,course_name,absolute_course_url
Art & Design Courses,Generative Modeling - Designer Based Structural Optimization,https://www.classcentral.com/course/udemy-topologyoptimization-25872
Art & Design Courses,3D Logo Design using Autodesk Maya,https://www.classcentral.com/course/udemy-3dtraining_maya_quickstart-25560
Art & Design Courses,Pixel art 101,https://www.classcentral.com/course/udemy-pixelart-101-42474
Art & Design Courses,L'analyse de données UX,https://www.classcentral.com/course/edx-l-analyse-de-donnees-ux-21096
Art & Design Courses,Costura para Principiantes (Blancos),https://www.classcentral.com/course/udemy-costura-para-principiantes-blancos-42572
Art & Design Courses,APRENDER MAGIA :Trucos de MAGIA revelados,https://www.classcentral.com/course/udemy-trucos-de-magia-revelados-42325
Art & Design Courses,Kolay ve Hızlı After Effects CC Öğrenin,https://www.classcentral.com/course/udemy-aftereffectsccdersleri-33163
Art & Design Courses,La recherche UX,https://www.classcentral.com/course/edx-la-recherche-ux-21094
Art & Design Courses,How to Edit Videos [Free and Paid Options],https://www.classcentral.com/course/udemy-video-photo-edit-montage-mastery-32041
Art & Design Courses,Le prototypage UX,https://www.classcentral.com/course/edx-le-prototypage-ux-21090
Art & Design Courses,Create a Gorgeous Photography Site with SmugMug in 90 mins,https://www.classcentral.com/course/udemy-create-a-gorgeous-photography-site-with-smu-25653
Art & Design Courses,La gestion de l'UX,https://www.classcentral.com/course/edx-la-gestion-de-l-ux-21097
Art & Design Courses,Solidworks Modelado 3D Preparacion de CSWA,https://www.classcentral.com/course/udemy-solidworks-modelado-3d-preparacion-de-cswa-38467
Art & Design Courses,MJM028: Digital Media,https://www.classcentral.com/course/swayam-mjm028-digital-media-23800
Art & Design Courses,Learning Adobe After Effects cc  in egyptian arabic,https://www.classcentral.com/course/udemy-aftereffects-arabic-32950
Art & Design Courses,L’évaluation UX : Tests utilisateurs,https://www.classcentral.com/course/edx-l-evaluation-ux-tests-utilisateurs-21091
Art & Design Courses,North Indian Classical Music I: Fundamental Elements,https://www.classcentral.com/course/kadenze-north-indian-classical-music-i-fundamental-elements-9991
Art & Design Courses,La 3ª edad de oro de la televisión,https://www.classcentral.com/course/miriadax-la-3a-edad-de-oro-de-la-television-1901
Art & Design Courses,"Design, Technology and Innovation",https://www.classcentral.com/course/swayam-design-technology-and-innovation-17570
Art & Design Courses,Curso Online de Edição de Áudio com Audacity,https://www.classcentral.com/course/udemy-melhor-curso-basico-de-edicao-de-audio-andr-41856
Art & Design Courses,Lightroom Classic CC - Subito in pista!,https://www.classcentral.com/course/udemy-lightroom-classic-cc-subito-in-pista-38466
Art & Design Courses,"Music Composition 101: Fundamentals, Principles, and Myths",https://www.classcentral.com/course/udemy-music-composition-101-fundamentals-principa-27637
Art & Design Courses,Animando en After Effects,https://www.classcentral.com/course/udemy-animando-en-after-effects-33066
Art & Design Courses,Make GIMP 2.10 work as Photoshop,https://www.classcentral.com/course/udemy-make-gimp-work-as-photoshop-33830
Art & Design Courses,Curso Gratuito : Premiere Para Quem Sabe Nada de Premiere,https://www.classcentral.com/course/udemy-premiere-pro-33869
Art & Design Courses,Getting started in 3D Animation,https://www.classcentral.com/course/udemy-learn-3d-animation-in-just-2-weeks-25558
Art & Design Courses,Save Time in Face Animation with Cartoon Animator 4 Pipeline,https://www.classcentral.com/course/udemy-save-time-in-face-animation-with-cartoon-an-27272
Art & Design Courses,3ds max making of subway train,https://www.classcentral.com/course/udemy-3ds-max-making-of-subway-train-25570
Art & Design Courses,Curso de Substance Designer (criação de materiais/texturas),https://www.classcentral.com/course/udemy-curso-de-substance-designer-para-criacao-de-35630
Art & Design Courses,Creación y retoque de imágenes con software libre,https://www.classcentral.com/course/miriadax-creacion-y-retoque-de-imagenes-con-software-libre-14876
Art & Design Courses,"Historia global de la arquitectura islámica: espacio, ciudad, arte",https://www.classcentral.com/course/historia-global-de-la-arquitectura-islamica-espac-21905
Art & Design Courses,Acoustic Guitar For Beginners,https://www.classcentral.com/course/udemy-acoustic-guitar-for-beginners-27468
Art & Design Courses,APRENDA  TÉCNICAS DE PINTURA ARTÍSTICA COM MARCIO PETRONI,https://www.classcentral.com/course/udemy-aprenda-tecnicas-de-pintura-artistica-com-m-42332
Art & Design Courses,Model and Present a 3d Drone using Maya and Keyshot,https://www.classcentral.com/course/udemy-3dmotive-model-and-present-a-3d-drone-using-33619
Art & Design Courses,OVAL-005: Study from Still Life,https://www.classcentral.com/course/swayam-oval-005-study-from-still-life-20219
Art & Design Courses,Front End Web Design using WYSIWYG Web Builder like a pro,https://www.classcentral.com/course/udemy-wysiwyg-web-builder-essential-training-26843
Art & Design Courses,Exploring the Mixed Reality Landscape,https://www.classcentral.com/course/kadenze-exploring-the-mixed-reality-landscape-7603
Art & Design Courses,Designing for a Diverse and Inclusive Future,https://www.classcentral.com/course/designing-for-a-diverse-and-inclusive-future-54132
Art & Design Courses,Learn 3D Modeling: Shapr3D for Beginners,https://www.classcentral.com/course/udemy-3d-modeling-shapr3d-for-beginners-cad-35920
Art & Design Courses,Learn Adobe Flash From Scratch,https://www.classcentral.com/course/udemy-learn-adobe-flash-from-scratch-32294
Art & Design Courses,Pixologics ZBrush 2019 The Basics FREE COURSE,https://www.classcentral.com/course/udemy-pixologics-zbrush-2019-the-basics-free-cour-38756
Art & Design Courses,Learn to Make Animated Presentations with Avatars,https://www.classcentral.com/course/udemy-learn-to-make-animated-presentations-with-a-25559
Art & Design Courses,Be Live in Five on BeLive tv broadcasting to Facebook,https://www.classcentral.com/course/udemy-be-live-in-five-on-belive-tv-38208
Art & Design Courses,Conceitos de desenho para iniciantes,https://www.classcentral.com/course/udemy-conceitos-de-desenho-basico-55479
Art & Design Courses,Yeni Başlayanlar İçin Adobe Flash Temel Animasyon Eğitimi,https://www.classcentral.com/course/udemy-yeni-baslayanlar-icin-adobe-flash-temel-ani-32392
Art & Design Courses,Joan Miró: an Artist Who Defined a Century,https://www.classcentral.com/course/miriadax-joan-miro-an-artist-who-defined-a-century-14862
Art & Design Courses,Demystifying Board Game Design,https://www.classcentral.com/course/swayam-demystifying-board-game-design-25348
Art & Design Courses,Hands-On Guitar: The Beginner's Guide,https://www.classcentral.com/course/udemy-hands-on-guitar-the-beginners-guide-35428
Art & Design Courses,"Band as Business, Musician as Entrepreneur",https://www.classcentral.com/course/udemy-bandasbusiness-26010
Art & Design Courses,Gospel Piano Lessons,https://www.classcentral.com/course/udemy-free-gospel-piano-lessons-26331
Art & Design Courses,Animación y efectos visuales con After Effects - Parte 1,https://www.classcentral.com/course/udemy-adobe-after-effects-para-principiantes-39027
Art & Design Courses,"Graphics and Animation Development- January, 2022",https://www.classcentral.com/course/swayam-graphics-and-animation-development-january-2022-23776
Art & Design Courses,Estética y Teoría del Arte en el siglo XVIII,https://www.classcentral.com/course/miriadax-estetica-y-teoria-del-arte-en-el-siglo-xviii-4928
Art & Design Courses,Diseña y anima a un personaje en Illustrator y after effects,https://www.classcentral.com/course/udemy-animacion-y-diseno-de-personaje-en-after-ef-35956
Art & Design Courses,Identidad latinoamericana a través de la moda: prendas con historia,https://www.classcentral.com/course/identidad-latinoamericana-a-traves-de-la-moda-pre-21904
Art & Design Courses,Blender Mesh Modelleme Araçları,https://www.classcentral.com/course/udemy-blender-mesh-modelleme-araclar-35863
Art & Design Courses,Máster para principiantes en Autodesk Maya : Maya desde cero,https://www.classcentral.com/course/udemy-mastermaya-38964
Art & Design Courses,Interaktive Lernmodule erstellen mit Captivate 9,https://www.classcentral.com/course/iversity-interaktive-lernmodule-erstellen-mit-captivate-9-6519
Art & Design Courses,Film Studies,https://www.classcentral.com/course/swayam-film-studies-14052
Art & Design Courses,Adobe Premiere CC 2015 in Arabic under 2 hours,https://www.classcentral.com/course/udemy-adobe-premiere-cc-2015-in-arabic-under-2-ho-38206
Art & Design Courses,Basics of UI Design in Figma,https://www.classcentral.com/course/youtube-basics-of-ui-design-in-figma-51815/classroom
Art & Design Courses,Blender Animasyon Temelleri,https://www.classcentral.com/course/udemy-blender-animasyon-temelleri-25579
Art & Design Courses,Guitarra para todos,https://www.classcentral.com/course/udemy-guitarra-para-todos-27470
Art & Design Courses,Sketch Up 3D Modeling In Arabic,https://www.classcentral.com/course/udemy-arabic-sketchup-level-1-41193
Art & Design Courses,User Interface Design,https://www.classcentral.com/course/swayam-user-interface-design-12889
Art & Design Courses,Sketch 3 Eğitim Seti,https://www.classcentral.com/course/udemy-sketch-3-egitim-seti-41460
Art & Design Courses,Unlocking The Creative Brain: Develop and Teach Skills For Creative Thinking,https://www.classcentral.com/course/creativity-neuroscience-54131
Art & Design Courses,Edita y crea vídeo con Camtasia Studio 8.6 crea.,https://www.classcentral.com/course/udemy-camtasia-studio-86-crea-produce-y-edita-vid-35975
Art & Design Courses,Learn Mobile Photography Techniques For Jaw-Dropping Photos,https://www.classcentral.com/course/udemy-mobile-photography-tips-57130
Art & Design Courses,How to Improve Your Video Editing Skills,https://www.classcentral.com/course/udemy-how-to-improve-your-video-editing-skills-33691
Art & Design Courses,Music Business 101: How to Earn and Grow from Scratch (2020),https://www.classcentral.com/course/udemy-business-101-the-modern-film-tv-game-music--25891
Art & Design Courses,Paint and Roto for Feature Film VFX 01,https://www.classcentral.com/course/udemy-paint-and-roto-for-feature-film-vfx-35864
Art & Design Courses,Design and Animate a Vintage Badge in After Effects,https://www.classcentral.com/course/udemy-design-and-animate-a-vintage-badge-in-after-32993
Art & Design Courses,Desktop Publishing for You,https://www.classcentral.com/course/udemy-desktop-publishing-for-you-38583
Art & Design Courses,Create Instant Facial Animations & 3D Heads,https://www.classcentral.com/course/udemy-create-instant-3d-heads-facial-animations-25565
Art & Design Courses,Arte Latinoamericano con Énfasis Colombia,https://www.classcentral.com/course/miriadax-arte-latinoamericano-con-enfasis-colombia-1691
Art & Design Courses,Edición de video con Adobe Premiere Pro - Primera parte,https://www.classcentral.com/course/udemy-edicion-de-video-con-adobe-premiere-pro-1-55492
Art & Design Courses,Apprendre les bases de Blender | BONUS : techniques avancées,https://www.classcentral.com/course/udemy-apprendre-les-bases-de-blender-41331
Art & Design Courses,Sıfırdan İleri Seviyeye Camtasia Studio İle Video Montaj,https://www.classcentral.com/course/udemy-camtasiastudio-38950
Art & Design Courses,Game Asset Creation With Houdini,https://www.classcentral.com/course/udemy-game-asset-creation-with-houdini-c-36868
Art & Design Courses,Video Editors: Learn 3D Video Compositing,https://www.classcentral.com/course/udemy-video-editors-learn-3d-video-compositing-32043
Art & Design Courses,Running a 3D Modeling/Animation Business,https://www.classcentral.com/course/udemy-running-a-3d-business-35267
Art & Design Courses,Maya Modelling - Beginner Projects,https://www.classcentral.com/course/udemy-maya-modelling-beginner-projects-35502
Art & Design Courses,Tek videoda Adobe Premiere Pro CC (Kurgu/Montaj) öğren!,https://www.classcentral.com/course/udemy-ucretsiz-adobe-premiere-pro-cc-kurgumontaj--32535
Art & Design Courses,"Photoshop Tutorial, Easy and Fun!",https://www.classcentral.com/course/udemy-photoshop-tutorial-easy-and-fun-32473
